9.600000000000000000e+02,3.306567910633096937e+06,-8.359318797648409382e+05,5.947964387254472822e+06,-6.679418255149090328e+03,-5.117475895367492171e+02,3.641273304092887429e+03,-1.909082617329300381e+06,-9.164932538269510260e+05,6.521188349044035189e+06,-7.323134717543838633e+03,2.954629857949298071e+02,-2.102328383213937286e+03
1.020000000000000000e+03,2.898742533432120923e+06,-8.647538914459708612e+05,6.153043656508588232e+06,-6.909717249047988844e+03,-4.486296802142347815e+02,3.192166043159275432e+03,-2.343896774387522135e+06,-8.967392990729259327e+05,6.380631657489702106e+06,-7.165292997141881642e+03,3.627578676341510118e+02,-2.581156347923728390e+03
1.080000000000000000e+03,2.478016935796415899e+06,-8.897275048820649972e+05,6.330740149410300888e+06,-7.109266056419180131e+03,-3.835152423909013351e+02,2.728852743781059417e+03,-2.768279930991296191e+06,-8.729946019933070056e+05,6.211679358822027221e+06,-6.975563705738154567e+03,4.284383748511219210e+02,-3.048497440325761545e+03
1.140000000000000000e+03,2.046263465205132961e+06,-9.107415804534754716e+05,6.480263066475008614e+06,-7.277176628356653055e+03,-3.166940538071744413e+02,2.253395281718682782e+03,-3.180343462567105424e+06,-8.453648331779744476e+05,6.015083338356793858e+06,-6.754791192285073521e+03,4.922122106457753716e+02,-3.502271860618890514e+03
1.200000000000000000e+03,1.605403546186794527e+06,-9.277025996065089712e+05,6.600946988617281429e+06,-7.412701715598695955e+03,-2.484634875690932176e+02,1.767909576567108843e+03,-3.578253570309714880e+06,-8.139729528850245988e+05,5.791718503791513853e+06,-6.503957956848082176e+03,5.537955634678256729e+02,-3.940460184691351515e+03
1.260000000000000000e+03,1.157399129472939996e+06,-9.405350810326724313e+05,6.692254838420062326e+06,-7.515238193442882221e+03,-1.791271888765159588e+02,1.274556176187756364e+03,-3.960239442454757635e+06,-7.789586637996705249e+05,5.542578891382691450e+06,-6.224180277014052990e+03,6.129143702601752466e+02,-4.361112352564650791e+03
1.320000000000000000e+03,7.042439608288755408e+05,-9.491819165779425530e+05,6.753780270253313705e+06,-7.584329745708866540e+03,-1.089937237799757384e+02,7.755306421139439408e+02,-4.324601134342345409e+06,-7.404777893621656112e+05,5.268773242519142106e+06,-5.916703242389766274e+03,6.693055356109942977e+02,-4.762356343111357091e+03
1.380000000000000000e+03,2.479547082837176858e+05,-9.536046253907110076e+05,6.785249478630607948e+06,-7.619668895555055315e+03,-3.837520592357549987e+01,2.730537783188643175e+02,-4.669717133583012037e+06,-6.987015803288560128e+05,4.971520069647506811e+06,-5.582895213794058691e+03,7.227181027374035693e+02,-5.142406506036947576e+03
1.440000000000000000e+03,-2.094380125353386393e+05,-9.537835251711136661e+05,6.786522416711426340e+06,-7.621098373801075468e+03,3.241409243331088419e+01,-2.306382518785478055e+02,-4.994051576986899599e+06,-6.538159525738921948e+05,4.652142232949627563e+06,-5.224241729597477388e+03,7.729143709086034733e+02,-5.499571512758504468e+03
1.500000000000000000e+03,-6.658986752516099950e+05,-9.497178197633003583e+05,6.757593419552536681e+06,-7.588611818851398311e+03,1.030591389599086938e+02,-7.333038769703260868e+02,-5.296161085156420246e+06,-6.060206597494344460e+05,4.312061053514019586e+06,-4.842338898009427794e+03,8.196709526586161019e+02,-5.832261878864248501e+03
1.560000000000000000e+03,-1.119395901392539963e+06,-9.414256027006790973e+05,6.698591229333722964e+06,-7.522353805018917228e+03,1.732455433124952719e+02,-1.232706093423736320e+03,-5.574701185482762754e+06,-5.555284044017588021e+05,3.952789988598331809e+06,-4.438886296197781121e+03,8.627797678012028655e+02,-6.138997036897195358e+03
1.620000000000000000e+03,-1.567911500628739595e+06,-9.289437766843088903e+05,6.609778422416774556e+06,-7.422619199173066590e+03,2.426609561958370023e+02,-1.726622420520664946e+03,-5.828432296116815880e+06,-5.025638912853043876e+05,3.575927895608774852e+06,-4.015679401200642587e+03,9.020489700709705403e+02,-6.418411929749212504e+03
1.680000000000000000e+03,-2.009449452317112125e+06,-9.123278893527465407e+05,6.491550240787228569e+06,-7.289851848330056782e+03,3.109964595255062250e+02,-2.212854791876478885e+03,-6.056225242360816337e+06,-4.473628273563950206e+05,3.183151916685730219e+06,-3.574601601452203795e+03,9.373038005692011438e+02,-6.669263083243648907e+03
1.740000000000000000e+03,-2.442044788276771083e+06,-8.916518860815467779e+05,6.344432833131414838e+06,-7.124642604523733098e+03,3.779479410858803021e+02,-2.689239336639929661e+03,-6.257066281402342953e+06,-3.901708729042303166e+05,2.776210015612959396e+06,-3.117615818231803587e+03,9.683873652888204333e+02,-6.890434138512946447e+03
1.800000000000000000e+03,-2.863772337500978727e+06,-8.670077809040908469e+05,6.169080913316492923e+06,-6.927726695344191285e+03,4.432174479384534038e+02,-3.153656009493677175e+03,-6.430061614048860967e+06,-3.312425482342226314e+05,2.356913198465326335e+06,-2.646755767282866600e+03,9.951613335989962934e+02,-7.080940821974805658e+03
1.860000000000000000e+03,-3.272755293647803832e+06,-8.385052470269331243e+05,5.966274846755734645e+06,-6.699980452172169862e+03,5.065145123535572793e+02,-3.604038025148710403e+03,-6.574441362376082689e+06,-2.708401009802233311e+05,1.927127454116502311e+06,-2.164116908219572906e+03,1.017506553819959436e+03,-7.239935325374626700e+03
1.920000000000000000e+03,-3.667173567291266285e+06,-8.062711287615738111e+05,5.736917177622644231e+06,-6.442417410330189341e+03,5.675574444986006029e+02,-4.038381056299106149e+03,-6.689562995869343169e+06,-2.092323390344651707e+05,1.488765450104018208e+06,-1.671847119724946651e+03,1.035323583438251717e+03,-7.366710078463032914e+03
1.980000000000000000e+03,-4.045271886208763812e+06,-7.704488769994139438e+05,5.482028612046547234e+06,-6.156183797262643566e+03,6.260745862900679413e+02,-4.454752155242576009e+03,-6.774914190855145454e+06,-1.466934342810094240e+05,1.043778020750450785e+06,-1.172137141000491511e+03,1.048533131655721490e+03,-7.460700897895597336e+03
2.040000000000000000e+03,-4.405367606616460718e+06,-7.311979108260902576e+05,5.202743475762552582e+06,-5.842553432412470102e+03,6.818055200638028737e+02,-4.851298354016408666e+03,-6.830115110495072789e+06,-8.350170244778151391e+04,5.941454853595425375e+05,-6.672108220902471203e+02,1.057076412266480702e+03,-7.521489498082849423e+03
2.100000000000000000e+03,-4.745858200919478200e+06,-6.886929081192606827e+05,4.900304666452518664e+06,-5.502922060924509424e+03,7.345022271872504689e+02,-5.226254908351937047e+03,-6.854920095155125484e+06,-1.993836452819331680e+04,1.418688352731153718e+05,-1.593152269217516164e+02,1.060915405268817949e+03,-7.548805352655769639e+03
2.160000000000000000e+03,-5.065228390088322572e+06,-6.431230281153602991e+05,4.576058122020083480e+06,-5.138801137599033609e+03,7.839301925864247096e+02,-5.577953156792275877e+03,-6.849218755667954683e+06,4.371370472628462448e+04,-3.110391710669926833e+05,3.492893657903514395e+02,1.060033026058290034e+03,-7.542526898337184321e+03
2.220000000000000000e+03,-5.362056887186517008e+06,-5.946910695628542453e+05,4.231446830539815128e+06,-4.751811101184352083e+03,8.298694481081560070e+02,-5.904827944600474439e+03,-6.813036464594856836e+06,1.071712356875536498e+05,-7.625629655257385457e+05,8.563395224476772682e+02,1.054433201473583722e+03,-7.502682076036192484e+03
2.280000000000000000e+03,-5.635022721639985219e+06,-5.436125683412366780e+05,3.868004409482751973e+06,-4.343674168330608154e+03,8.721155508850853266e+02,-6.205424585188168749e+03,-6.746534243307860568e+06,1.701518244864728185e+05,-1.210693140163153876e+06,1.359578727452048497e+03,1.044140852302333315e+03,-7.429448206370583648e+03
2.340000000000000000e+03,-5.882911118556953967e+06,-4.901148381807645783e+05,3.487348280082647689e+06,-3.916206663438118539e+03,9.104804938876249025e+02,-6.478405339029434799e+03,-6.650008045430643484e+06,2.323751897592928435e+05,-1.653435389449869515e+06,1.856767424076233738e+03,1.029201782410248370e+03,-7.323151200779600913e+03
2.400000000000000000e+03,-6.104618904941699468e+06,-4.344359590095913154e+05,3.091172469051792752e+06,-3.471310935914134916e+03,9.447935424339633528e+02,-6.722555365738750879e+03,-6.523887439709400758e+06,2.935644200226371759e+05,-2.088819385801289696e+06,2.345692982911894887e+03,1.009682474860102388e+03,-7.184264110835154497e+03
2.460000000000000000e+03,-6.299159418724456802e+06,-3.768237175133901765e+05,2.681240070271035191e+06,-3.010966897061707641e+03,9.749019937738974022e+02,-6.936788128790796691e+03,-6.368733698339740746e+06,3.534472059775704402e+05,-2.514907547876648139e+06,2.824179547736069253e+03,9.856697960583168197e+02,-7.013405023135388547e+03
2.520000000000000000e+03,-6.465666899814286269e+06,-3.175345043950392865e+05,2.259375398384736385e+06,-2.537223208072004127e+03,1.000671856780741109e+03,-7.120150231779680325e+03,-6.185237299142874777e+06,4.117570523697668687e+05,-2.929803663412156049e+06,3.290097718685039581e+03,9.572706091786885736e+02,-6.811334308671576764e+03
2.580000000000000000e+03,-6.603400343041840009e+06,-2.568321733461908589e+05,1.827455869961616816e+06,-2.052188161738838971e+03,1.021988448315304026e+03,-7.271825661769140424e+03,-5.974214852741359733e+06,4.682344639695413061e+05,-3.331661327907412313e+06,3.741374028694734079e+03,9.246112985951034489e+02,-6.578951238991048740e+03
2.640000000000000000e+03,-6.711746795817906037e+06,-1.949868668277663528e+05,1.387403648488847539e+06,-1.558020300497793187e+03,1.038756903551561663e+03,-7.391139420448362216e+03,-5.736605468444408849e+06,5.226281003911189619e+05,-3.718692161591464188e+06,4.176000170810897544e+03,8.878372074609950459e+02,-6.317289984367102988e+03
2.700000000000000000e+03,-6.790224085934333503e+06,-1.322738138615459902e+05,9.411770902147259330e+05,-1.056918810412048060e+03,1.050902598146805758e+03,-7.477560528028685439e+03,-5.473466574986217543e+06,5.746958946251405869e+05,-4.089173768195129465e+06,4.592041935988960176e+03,8.471119908855442873e+02,-6.027515011408518149e+03
2.760000000000000000e+03,-6.838482967362043448e+06,-6.897210518127915566e+04,4.907620288959693280e+05,-5.511137337939276222e+02,1.058371480346056842e+03,-7.530704386289293325e+03,-5.185969214422463439e+06,6.242061303498033667e+05,-4.441457400418072939e+06,4.987647822297974926e+03,8.026168874438118337e+02,-5.710915899584811086e+03
2.820000000000000000e+03,-6.856308674485816620e+06,-5.363451222188314205e+03,3.816293843383956846e+04,-4.285604611638797223e+01,1.061130311514055620e+03,-7.550334490051241119e+03,-4.875392830824024044e+06,6.709384730951939709e+05,-4.773975297044277191e+06,5.361057272520391962e+03,7.545499127954651613e+02,-5.368901603525338032e+03
2.880000000000000000e+03,-6.843621877894092351e+06,5.826907160818720877e+04,-4.146059878723367001e+05,4.655923631736580433e+02,1.059166814076927949e+03,-7.536363479837125851e+03,-4.543119576748075895e+06,7.146849507470927201e+05,-5.085247659589123912e+06,5.710608507689710677e+03,7.031249787589883908e+02,-5.002994184906598093e+03
2.940000000000000000e+03,-6.800479037394141778e+06,1.216422806693187886e+05,-8.655298008362374967e+05,9.719687554316591331e+02,1.052489726149703529e+03,-7.488853530566055269e+03,-4.190628161764028016e+06,7.552508791628635954e+05,-5.373889238398677669e+06,6.034745927202699022e+03,6.485709406904123853e+02,-4.614822034199701193e+03
3.000000000000000000e+03,-6.727072150779244490e+06,1.844741473325043917e+05,-1.312601762492350303e+06,1.474019612967028934e+03,1.041128762658342339e+03,-7.408016074922509688e+03,-3.819487271538816392e+06,7.924557285811563488e+05,-5.638615497475037351e+06,6.332027029588140067e+03,5.911305791440333905e+02,-4.206112624809870795e+03
3.060000000000000000e+03,-6.623727899358693510e+06,2.464850521090085385e+05,-1.753832276796738617e+06,1.969510668124256881e+03,1.025134483092125947e+03,-7.294210862365705907e+03,-3.431348587791305035e+06,8.261339269187148893e+05,-5.878248330230133608e+06,6.601128828478062132e+03,5.310595202441431866e+02,-3.778684831122141077e+03
3.120000000000000000e+03,-6.490906194139834493e+06,3.073990290174892871e+05,-2.187257743761353660e+06,2.456236846476951541e+03,1.004578066489644925e+03,-7.147944358071697025e+03,-3.027939437062446959e+06,8.561355967046949081e+05,-6.091721303045853972e+06,6.840853745482702834e+03,4.686250970902526092e+02,-3.334440826978563109e+03
3.180000000000000000e+03,-6.329198129103533924e+06,3.669449937111936160e+05,-2.610949298033097293e+06,2.932032079429975965e+03,9.795509946936945198e+02,-6.969867489174855109e+03,-2.611055103313571308e+06,8.823272220869343728e+05,-6.278084401270268485e+06,7.050134938064092239e+03,4.041051601955812203e+02,-2.875357621508247576e+03
3.240000000000000000e+03,-6.139323350660027005e+06,4.248579498849662486e+05,-3.023021392925723456e+06,3.394778944322218194e+03,9.501646452136793641e+02,-6.760772747833355425e+03,-2.182550839277331252e+06,9.045922429519051220e+05,-6.436508256600743160e+06,7.228041045518431929e+03,3.377868415531613095e+02,-2.403478265000742340e+03
3.300000000000000000e+03,-5.922126855010310188e+06,4.808801685843505547e+05,-3.421640191640108824e+06,3.842418087496109365e+03,9.165497955601231297e+02,-6.521590664385944365e+03,-1.744333609628709033e+06,9.228315736847497756e+05,-6.566287838253399357e+06,7.373780335432472384e+03,2.699652764216000378e+02,-1.920902753939149761e+03
3.360000000000000000e+03,-5.678575227687979117e+06,5.347623351671556011e+05,-3.805031728319862392e+06,4.272957388548585186e+03,8.788560412854419610e+02,-6.253385666496887097e+03,-1.298353604405350052e+06,9.369640441298856167e+05,-6.666845590560845099e+06,7.486704227040030673e+03,2.009422898355799134e+02,-1.429778685036704701e+03
3.420000000000000000e+03,-5.409752342071228661e+06,5.862646588084712857e+05,-4.171489802589712664e+06,4.684480825740425644e+03,8.372511302789046113e+02,-5.957351342418481181e+03,-8.465955601656612707e+05,9.469267608166290447e+05,-6.737734003226042725e+06,7.566310177272775945e+03,1.310250535067914939e+02,-9.322916985903427758e+02
3.480000000000000000e+03,-5.116854535745391622e+06,6.351579396620900370e+05,-4.519383572803580202e+06,5.075157004118829718e+03,7.919202161140862017e+02,-5.634805128282134319e+03,-3.910699273529748316e+05,9.526753868520653341e+05,-6.778637602863565087e+06,7.612243917258532747e+03,6.052471881430885503e+01,-4.306557517018045473e+02
3.540000000000000000e+03,-4.801185286138376221e+06,6.812245889057134045e+05,-4.847164814043350518e+06,5.443247306372985804e+03,7.430650338914189206e+02,-5.287182443913404313e+03,6.619607675216067582e+04,9.541843392319346312e+05,-6.789374356939497404e+06,7.624301028927450716e+03,-1.024496795075901900e+01,7.289673476864470558e+01
3.600000000000000000e+03,-4.464149410396243446e+06,7.242595969614667119e+05,-5.153374807365818880e+06,5.787113625364369909e+03,6.909030031315248834e+02,-4.916030309586380099e+03,5.231674896938377060e+05,9.514469026922297198e+05,-6.769896483867642470e+06,7.602427854712102089e+03,-8.096906173188352795e+01,5.761248103015674360e+02
3.660000000000000000e+03,-4.107246813323805109e+06,7.640714458980089985e+05,-5.436650831881026737e+06,6.105225658668163305e+03,6.356662596901727511e+02,-4.523000457740677120e+03,9.778106600258052349e+05,9.444752595953750424e+05,-6.720290665660746396e+06,7.546721736391898048e+03,-1.513328204043905600e+02,1.076788968312700945e+03
3.720000000000000000e+03,-3.732065811531046871e+06,8.004829618267173646e+05,-5.695732229866268113e+06,6.396167720175226350e+03,5.776006222497529734e+02,-4.109841979186175195e+03,1.428102297633270267e+06,9.333004357167172711e+05,-6.640777662181323394e+06,7.457430581940301636e+03,-2.210231053849065574e+02,1.572661112006999929e+03
3.780000000000000000e+03,-3.340276066193421837e+06,8.333321032392794732e+05,-5.929466016079530120e+06,6.658645034635374941e+03,5.169644994410450636e+02,-3.678393546870323462e+03,1.872038478009886807e+06,9.179721621673844056e+05,-6.531711328671755269e+06,7.334951762075382248e+03,-2.897297753400615647e+02,2.061534471131345981e+03
3.840000000000000000e+03,-2.933621152222097386e+06,8.624726821894635214e+05,-6.136812009234417230e+06,6.891489503661608069e+03,4.540277392354436188e+02,-3.230575228878430607e+03,2.307643560170256067e+06,8.985586540796888294e+05,-6.393577041019108146e+06,7.179830342007221589e+03,-3.571470662468196338e+02,2.541233421614036160e+03
3.900000000000000000e+03,-2.513910798308589961e+06,8.877750149114320520e+05,-6.316847461390003562e+06,7.093664904546187245e+03,3.890704277568120801e+02,-2.768379941535895341e+03,2.732978978886931203e+06,8.751463070286730072e+05,-6.226989535682189278e+06,6.992756655645162027e+03,-4.229749521990875110e+02,3.009623168206926039e+03
3.960000000000000000e+03,-2.083012833556666039e+06,9.091264989080957603e+05,-6.468771164147835225e+06,7.264271499928519006e+03,3.223816432567600145e+02,-2.293864583481617956e+03,3.146151871841787361e+06,8.478393125468188664e+05,-6.032690173936546780e+06,6.774563233497647161e+03,-4.869204805726414520e+02,3.464619244677522147e+03
4.020000000000000000e+03,-1.642844875310773496e+06,9.264321140590801369e+05,-6.591907014220383950e+06,7.402550042124629726e+03,2.542581697045895623e+02,-1.809140882384861470e+03,3.545323503284347709e+06,8.167591944506220752e+05,-5.811543642666624859e+06,6.526221098036458898e+03,-5.486990756813729604e+02,3.904196789805164372e+03
4.080000000000000000e+03,-1.195365794917740161e+06,9.396148455046410672e+05,-6.685707022406451404e+06,7.507885152701128391e+03,1.850031757513523303e+02,-1.316365995286095085e+03,3.928717446932534687e+06,7.820442680303793168e+05,-5.564534106301145628e+06,6.248835442100493310e+03,-6.080358053308671060e+02,4.326399559378005506e+03
4.140000000000000000e+03,-7.425670002409089357e+05,9.486160263796885265e+05,-6.749753752270466648e+06,7.579808060814269993e+03,1.149248656024360855e+02,-8.177329090566460081e+02,4.294627492092705332e+06,7.438490244549262570e+05,-5.292760826625215821e+06,5.943640708652786088e+03,-6.646666046228925779e+02,4.729348634014428171e+03
4.200000000000000000e+03,-2.864635733386525535e+05,9.533955988958987873e+05,-6.783762177838249132e+06,7.617998689307160021e+03,4.433510741075387784e+01,-3.154606809091267792e+02,4.641425236061052419e+06,7.023434433071801905e+05,-4.997433271216549911e+06,5.611995100484021350e+03,-7.183394504577678390e+02,5.111250776181617766e+03
4.260000000000000000e+03,1.709146970705222921e+05,9.539322926095790463e+05,-6.787580952038762160e+06,7.622287079098317008e+03,-2.645195446353914548e+01,1.882154358877561720e+02,4.967567330942986533e+06,6.577122361463555135e+05,-4.679865731110956520e+06,5.255374535529596869e+03,-7.688154833467993967e+02,5.470406412305825143e+03
4.320000000000000000e+03,6.275323489976915298e+05,9.502237190819151001e+05,-6.761193080246787518e+06,7.592654145647932637e+03,-9.712129771758330321e+01,6.910539411783594232e+02,5.271602352816512808e+06,6.101540243819743628e+05,-4.341471471071966924e+06,4.875366073977560518e+03,-8.158700709858713935e+02,5.805217200491674703e+03
4.380000000000000000e+03,1.081357305294127902e+06,9.422863825088909362e+05,-6.704715995918718167e+06,7.529231763863183915e+03,-1.673584238521115424e+02,1.190817061863263007e+03,5.552177260355716571e+06,5.598804554246130865e+05,-3.983756440676616505e+06,4.473660860077648067e+03,-8.592938072184620069e+02,6.114193138513373924e+03
4.440000000000000000e+03,1.530369917160434183e+06,9.301556062731436687e+05,-6.618401037981863134e+06,7.432302181241326252e+03,-2.368507578597319139e+02,1.685280711198896370e+03,5.808043416040466167e+06,5.071152608422149206e+05,-3.608312572749390732e+06,4.052046596886184489e+03,-8.988934440169292657e+02,6.395959195206131881e+03
4.500000000000000000e+03,1.972571952098062029e+06,9.138853757430575788e+05,-6.502632332291876897e+06,7.302296761658629293e+03,-3.052890393336447801e+02,2.172244387050384830e+03,6.038062143453993835e+06,4.520932606090172776e+05,-3.216810698225188535e+06,3.612399586083362010e+03,-9.344927519215738130e+02,6.649261432808210884e+03
4.560000000000000000e+03,2.405995486563104670e+06,8.935480980244630482e+05,-6.357925082177271135e+06,7.139794065795913411e+03,-3.723686986602580191e+02,2.649540964010816879e+03,6.241209794624176808e+06,3.950593180872364901e+05,-2.810993110457645264e+06,3.156676379633282977e+03,-9.659333040608955798e+02,6.872972585554929537e+03
4.620000000000000000e+03,2.828711663836989086e+06,8.692342797267050482e+05,-6.184923275625851005e+06,6.945517276310453781e+03,-4.377912124868737465e+02,3.115046338054980879e+03,6.416582305283354595e+06,3.362672503828057670e+05,-2.392665811997340061e+06,2.686905074404918196e+03,-9.930751810921503875e+02,7.066097075591354951e+03
4.680000000000000000e+03,3.238839277943091001e+06,8.410521241841014707e+05,-5.984396819366485812e+06,6.720330979645201296e+03,-5.012654321830979143e+02,3.566688879033458761e+03,6.563399218368049711e+06,2.759786987535992521e+05,-1.963690477128676139e+06,2.205176285350478793e+03,-1.015797593999027185e+03,7.227775444408030125e+03
4.740000000000000000e+03,3.634553145425957162e+06,8.091270499313230393e+05,-5.757238112643398345e+06,6.465237318652176327e+03,-5.625088795074348127e+02,4.002458649819477614e+03,6.681007157283854671e+06,2.144619642272521742e+05,-1.525976166860173922e+06,1.713633841198961363e+03,-1.033999421651995590e+03,7.357288177781602826e+03
4.800000000000000000e+03,4.014092228137317114e+06,7.736011325426495168e+05,-5.504458075696107931e+06,6.181371531939573288e+03,-6.212490039161680215e+02,4.420416352526459377e+03,6.768882733600638807e+06,1.519908135879543261e+05,-1.081470833079050295e+06,1.214465244120932084e+03,-1.047599660799715821e+03,7.454058907630077556e+03
4.860000000000000000e+03,4.375767470624945126e+06,7.346324723202286987e+05,-5.227181650627615862e+06,5.869996900755964816e+03,-6.772243955604506027e+02,4.818701959430785791e+03,6.826634876269562170e+06,8.884326103679207154e+04,-6.321526496141072130e+05,7.098919345548293904e+02,-1.056537786554733430e+03,7.517656977001816813e+03
4.920000000000000000e+03,4.717969316070680507e+06,6.923944907884364948e+05,-4.926642795701676048e+06,5.532499131258980924e+03,-7.301859479250372260e+02,5.195542985576231331e+03,6.854006571989011951e+06,2.530033096970627594e+04,-1.800212089434725640e+05,2.021594062059468797e+02,-1.060774021733937843e+03,7.547799356532467755e+03
4.980000000000000000e+03,5.039174869704685174e+06,6.470751588879447663e+05,-4.604178993658236228e+06,5.170380184273254599e+03,-7.798979671341907078e+02,5.549262381895625367e+03,6.850876009014413692e+06,-3.835519269561000692e+04,2.729113768069248181e+05,-3.064727884685911476e+02,-1.060289513900111388e+03,7.544351904161065249e+03
5.040000000000000000e+03,5.337954676756075583e+06,5.988761603516426403e+05,-4.261225298823790625e+06,4.785251588684718627e+03,-8.261392210057834973e+02,5.878285999618638016e+03,6.817257119223852642e+06,-1.018400249554424809e+05,7.246294300988521427e+05,-8.137410929615241457e+02,-1.055086419250523704e+03,7.507329962028376031e+03
5.100000000000000000e+03,5.612979082874295302e+06,5.480119943041915540e+05,-3.899307951775433961e+06,4.378827276402506868e+03,-8.687039227667142995e+02,6.181149589770679086e+03,6.753299516133021563e+06,-1.648716404397492297e+05,1.173122678468508879e+06,-1.317388020771410766e+03,-1.045187893014523070e+03,7.436898288152222449e+03
